Hepatite,Município,cod_ibge,quantidade,code_muni,name,crs,Data,pop,Data_Formatada,Taxa
Hepatite B,Travesseiro,432162,1,4321626,Travesseiro,16Âª CRS,2015-01-01 00:00:00,2335,01/01/2015,"42,83"
Hepatite B,Travesseiro,432162,0,4321626,Travesseiro,16Âª CRS,2016-01-01 00:00:00,2416,01/01/2016,0
Hepatite B,Travesseiro,432162,0,4321626,Travesseiro,16Âª CRS,2017-01-01 00:00:00,2431,01/01/2017,0
Hepatite B,Travesseiro,432162,2,4321626,Travesseiro,16Âª CRS,2018-01-01 00:00:00,2528,01/01/2018,"79,11"
Hepatite B,Travesseiro,432162,0,4321626,Travesseiro,16Âª CRS,2019-01-01 00:00:00,2545,01/01/2019,0
Hepatite B,Travesseiro,432162,3,4321626,Travesseiro,16Âª CRS,2020-01-01 00:00:00,2559,01/01/2020,"117,23"
Hepatite B,Travesseiro,432162,3,4321626,Travesseiro,16Âª CRS,2021-01-01 00:00:00,2496,01/01/2021,"120,19"
Hepatite B,Travesseiro,432162,3,4321626,Travesseiro,16Âª CRS,2022-01-01 00:00:00,2496,01/01/2022,"120,19"
Hepatite B,Travesseiro,432162,2,4321626,Travesseiro,16Âª CRS,2023-01-01 00:00:00,2496,01/01/2023,"80,13"
Hepatite C,Travesseiro,432162,0,4321626,Travesseiro,16Âª CRS,2015-01-01 00:00:00,2335,01/01/2015,0
Hepatite C,Travesseiro,432162,0,4321626,Travesseiro,16Âª CRS,2016-01-01 00:00:00,2416,01/01/2016,0
Hepatite C,Travesseiro,432162,0,4321626,Travesseiro,16Âª CRS,2017-01-01 00:00:00,2431,01/01/2017,0
Hepatite C,Travesseiro,432162,0,4321626,Travesseiro,16Âª CRS,2018-01-01 00:00:00,2528,01/01/2018,0
Hepatite C,Travesseiro,432162,1,4321626,Travesseiro,16Âª CRS,2019-01-01 00:00:00,2545,01/01/2019,"39,29"
Hepatite C,Travesseiro,432162,1,4321626,Travesseiro,16Âª CRS,2020-01-01 00:00:00,2559,01/01/2020,"39,08"
Hepatite C,Travesseiro,432162,2,4321626,Travesseiro,16Âª CRS,2021-01-01 00:00:00,2496,01/01/2021,"80,13"
Hepatite C,Travesseiro,432162,2,4321626,Travesseiro,16Âª CRS,2022-01-01 00:00:00,2496,01/01/2022,"80,13"
Hepatite C,Travesseiro,432162,0,4321626,Travesseiro,16Âª CRS,2023-01-01 00:00:00,2496,01/01/2023,0
Hepatite A,Três Arroios,432163,0,4321634,Três Arroios,11Âª CRS,2015-01-01 00:00:00,2771,01/01/2015,0
Hepatite A,Três Arroios,432163,0,4321634,Três Arroios,11Âª CRS,2016-01-01 00:00:00,2839,01/01/2016,0
Hepatite A,Três Arroios,432163,0,4321634,Três Arroios,11Âª CRS,2017-01-01 00:00:00,2854,01/01/2017,0
Hepatite A,Três Arroios,432163,0,4321634,Três Arroios,11Âª CRS,2018-01-01 00:00:00,2851,01/01/2018,0
Hepatite A,Três Arroios,432163,0,4321634,Três Arroios,11Âª CRS,2019-01-01 00:00:00,2866,01/01/2019,0
Hepatite A,Três Arroios,432163,0,4321634,Três Arroios,11Âª CRS,2020-01-01 00:00:00,2904,01/01/2020,0
Hepatite A,Três Arroios,432163,0,4321634,Três Arroios,11Âª CRS,2021-01-01 00:00:00,2931,01/01/2021,0
Hepatite A,Três Arroios,432163,0,4321634,Três Arroios,11Âª CRS,2022-01-01 00:00:00,2931,01/01/2022,0
Hepatite A,Três Arroios,432163,0,4321634,Três Arroios,11Âª CRS,2023-01-01 00:00:00,2931,01/01/2023,0
Hepatite B,Três Arroios,432163,2,4321634,Três Arroios,11Âª CRS,2015-01-01 00:00:00,2771,01/01/2015,"72,18"
Hepatite B,Três Arroios,432163,1,4321634,Três Arroios,11Âª CRS,2016-01-01 00:00:00,2839,01/01/2016,"35,22"
Hepatite B,Três Arroios,432163,0,4321634,Três Arroios,11Âª CRS,2017-01-01 00:00:00,2854,01/01/2017,0
Hepatite B,Três Arroios,432163,0,4321634,Três Arroios,11Âª CRS,2018-01-01 00:00:00,2851,01/01/2018,0
Hepatite B,Três Arroios,432163,0,4321634,Três Arroios,11Âª CRS,2019-01-01 00:00:00,2866,01/01/2019,0
Hepatite B,Três Arroios,432163,0,4321634,Três Arroios,11Âª CRS,2020-01-01 00:00:00,2904,01/01/2020,0
Hepatite B,Três Arroios,432163,0,4321634,Três Arroios,11Âª CRS,2021-01-01 00:00:00,2931,01/01/2021,0
Hepatite B,Três Arroios,432163,1,4321634,Três Arroios,11Âª CRS,2022-01-01 00:00:00,2931,01/01/2022,"34,12"
Hepatite B,Três Arroios,432163,0,4321634,Três Arroios,11Âª CRS,2023-01-01 00:00:00,2931,01/01/2023,0
Hepatite C,Três Arroios,432163,0,4321634,Três Arroios,11Âª CRS,2015-01-01 00:00:00,2771,01/01/2015,0
Hepatite C,Três Arroios,432163,0,4321634,Três Arroios,11Âª CRS,2016-01-01 00:00:00,2839,01/01/2016,0
Hepatite C,Três Arroios,432163,0,4321634,Três Arroios,11Âª CRS,2017-01-01 00:00:00,2854,01/01/2017,0
Hepatite C,Três Arroios,432163,0,4321634,Três Arroios,11Âª CRS,2018-01-01 00:00:00,2851,01/01/2018,0
Hepatite C,Três Arroios,432163,0,4321634,Três Arroios,11Âª CRS,2019-01-01 00:00:00,2866,01/01/2019,0
Hepatite C,Três Arroios,432163,0,4321634,Três Arroios,11Âª CRS,2020-01-01 00:00:00,2904,01/01/2020,0
Hepatite C,Três Arroios,432163,1,4321634,Três Arroios,11Âª CRS,2021-01-01 00:00:00,2931,01/01/2021,"34,12"
Hepatite C,Três Arroios,432163,0,4321634,Três Arroios,11Âª CRS,2022-01-01 00:00:00,2931,01/01/2022,0
Hepatite C,Três Arroios,432163,0,4321634,Três Arroios,11Âª CRS,2023-01-01 00:00:00,2931,01/01/2023,0
Hepatite A,Três Cachoeiras,432166,0,4321667,Três Cachoeiras,18Âª CRS,2015-01-01 00:00:00,10817,01/01/2015,0
Hepatite A,Três Cachoeiras,432166,0,4321667,Três Cachoeiras,18Âª CRS,2016-01-01 00:00:00,10953,01/01/2016,0
Hepatite A,Três Cachoeiras,432166,0,4321667,Três Cachoeiras,18Âª CRS,2017-01-01 00:00:00,11135,01/01/2017,0
Hepatite A,Três Cachoeiras,432166,0,4321667,Três Cachoeiras,18Âª CRS,2018-01-01 00:00:00,11246,01/01/2018,0
Hepatite A,Três Cachoeiras,432166,0,4321667,Três Cachoeiras,18Âª CRS,2019-01-01 00:00:00,11382,01/01/2019,0
Hepatite A,Três Cachoeiras,432166,0,4321667,Três Cachoeiras,18Âª CRS,2020-01-01 00:00:00,11428,01/01/2020,0
Hepatite A,Três Cachoeiras,432166,0,4321667,Três Cachoeiras,18Âª CRS,2021-01-01 00:00:00,11466,01/01/2021,0
Hepatite A,Três Cachoeiras,432166,0,4321667,Três Cachoeiras,18Âª CRS,2022-01-01 00:00:00,11466,01/01/2022,0
Hepatite A,Três Cachoeiras,432166,0,4321667,Três Cachoeiras,18Âª CRS,2023-01-01 00:00:00,11466,01/01/2023,0
Hepatite B,Três Cachoeiras,432166,1,4321667,Três Cachoeiras,18Âª CRS,2015-01-01 00:00:00,10817,01/01/2015,"9,24"
Hepatite B,Três Cachoeiras,432166,1,4321667,Três Cachoeiras,18Âª CRS,2016-01-01 00:00:00,10953,01/01/2016,"9,13"
Hepatite B,Três Cachoeiras,432166,1,4321667,Três Cachoeiras,18Âª CRS,2017-01-01 00:00:00,11135,01/01/2017,"8,98"
Hepatite B,Três Cachoeiras,432166,4,4321667,Três Cachoeiras,18Âª CRS,2018-01-01 00:00:00,11246,01/01/2018,"35,57"
Hepatite B,Três Cachoeiras,432166,1,4321667,Três Cachoeiras,18Âª CRS,2019-01-01 00:00:00,11382,01/01/2019,"8,79"
Hepatite B,Três Cachoeiras,432166,1,4321667,Três Cachoeiras,18Âª CRS,2020-01-01 00:00:00,11428,01/01/2020,"8,75"
Hepatite B,Três Cachoeiras,432166,1,4321667,Três Cachoeiras,18Âª CRS,2021-01-01 00:00:00,11466,01/01/2021,"8,72"
Hepatite B,Três Cachoeiras,432166,0,4321667,Três Cachoeiras,18Âª CRS,2022-01-01 00:00:00,11466,01/01/2022,0
Hepatite B,Três Cachoeiras,432166,1,4321667,Três Cachoeiras,18Âª CRS,2023-01-01 00:00:00,11466,01/01/2023,"8,72"
Hepatite C,Três Cachoeiras,432166,5,4321667,Três Cachoeiras,18Âª CRS,2015-01-01 00:00:00,10817,01/01/2015,"46,22"
Hepatite C,Três Cachoeiras,432166,4,4321667,Três Cachoeiras,18Âª CRS,2016-01-01 00:00:00,10953,01/01/2016,"36,52"
Hepatite C,Três Cachoeiras,432166,3,4321667,Três Cachoeiras,18Âª CRS,2017-01-01 00:00:00,11135,01/01/2017,"26,94"
Hepatite C,Três Cachoeiras,432166,4,4321667,Três Cachoeiras,18Âª CRS,2018-01-01 00:00:00,11246,01/01/2018,"35,57"
Hepatite C,Três Cachoeiras,432166,2,4321667,Três Cachoeiras,18Âª CRS,2019-01-01 00:00:00,11382,01/01/2019,"17,57"
Hepatite C,Três Cachoeiras,432166,5,4321667,Três Cachoeiras,18Âª CRS,2020-01-01 00:00:00,11428,01/01/2020,"43,75"
Hepatite C,Três Cachoeiras,432166,5,4321667,Três Cachoeiras,18Âª CRS,2021-01-01 00:00:00,11466,01/01/2021,"43,61"
Hepatite C,Três Cachoeiras,432166,1,4321667,Três Cachoeiras,18Âª CRS,2022-01-01 00:00:00,11466,01/01/2022,"8,72"
Hepatite C,Três Cachoeiras,432166,1,4321667,Três Cachoeiras,18Âª CRS,2023-01-01 00:00:00,11466,01/01/2023,"8,72"
Hepatite A,Três Coroas,432170,0,4321709,Três Coroas,01Âª CRS,2015-01-01 00:00:00,25660,01/01/2015,0
Hepatite A,Três Coroas,432170,0,4321709,Três Coroas,01Âª CRS,2016-01-01 00:00:00,25471,01/01/2016,0
Hepatite A,Três Coroas,432170,0,4321709,Três Coroas,01Âª CRS,2017-01-01 00:00:00,25942,01/01/2017,0
Hepatite A,Três Coroas,432170,0,4321709,Três Coroas,01Âª CRS,2018-01-01 00:00:00,26046,01/01/2018,0
Hepatite A,Três Coroas,432170,1,4321709,Três Coroas,01Âª CRS,2019-01-01 00:00:00,26387,01/01/2019,"3,79"
Hepatite A,Três Coroas,432170,0,4321709,Três Coroas,01Âª CRS,2020-01-01 00:00:00,26700,01/01/2020,0
Hepatite A,Três Coroas,432170,0,4321709,Três Coroas,01Âª CRS,2021-01-01 00:00:00,26643,01/01/2021,0
Hepatite A,Três Coroas,432170,0,4321709,Três Coroas,01Âª CRS,2022-01-01 00:00:00,26643,01/01/2022,0
Hepatite A,Três Coroas,432170,0,4321709,Três Coroas,01Âª CRS,2023-01-01 00:00:00,26643,01/01/2023,0
Hepatite B,Três Coroas,432170,4,4321709,Três Coroas,01Âª CRS,2015-01-01 00:00:00,25660,01/01/2015,"15,59"
Hepatite B,Três Coroas,432170,3,4321709,Três Coroas,01Âª CRS,2016-01-01 00:00:00,25471,01/01/2016,"11,78"
Hepatite B,Três Coroas,432170,6,4321709,Três Coroas,01Âª CRS,2017-01-01 00:00:00,25942,01/01/2017,"23,13"
Hepatite B,Três Coroas,432170,3,4321709,Três Coroas,01Âª CRS,2018-01-01 00:00:00,26046,01/01/2018,"11,52"
Hepatite B,Três Coroas,432170,5,4321709,Três Coroas,01Âª CRS,2019-01-01 00:00:00,26387,01/01/2019,"18,95"
Hepatite B,Três Coroas,432170,4,4321709,Três Coroas,01Âª CRS,2020-01-01 00:00:00,26700,01/01/2020,"14,98"
Hepatite B,Três Coroas,432170,2,4321709,Três Coroas,01Âª CRS,2021-01-01 00:00:00,26643,01/01/2021,"7,51"
Hepatite B,Três Coroas,432170,1,4321709,Três Coroas,01Âª CRS,2022-01-01 00:00:00,26643,01/01/2022,"3,75"
Hepatite B,Três Coroas,432170,0,4321709,Três Coroas,01Âª CRS,2023-01-01 00:00:00,26643,01/01/2023,0
Hepatite C,Três Coroas,432170,3,4321709,Três Coroas,01Âª CRS,2015-01-01 00:00:00,25660,01/01/2015,"11,69"
Hepatite C,Três Coroas,432170,5,4321709,Três Coroas,01Âª CRS,2016-01-01 00:00:00,25471,01/01/2016,"19,63"
Hepatite C,Três Coroas,432170,4,4321709,Três Coroas,01Âª CRS,2017-01-01 00:00:00,25942,01/01/2017,"15,42"
Hepatite C,Três Coroas,432170,7,4321709,Três Coroas,01Âª CRS,2018-01-01 00:00:00,26046,01/01/2018,"26,88"
Hepatite C,Três Coroas,432170,5,4321709,Três Coroas,01Âª CRS,2019-01-01 00:00:00,26387,01/01/2019,"18,95"
Hepatite C,Três Coroas,432170,0,4321709,Três Coroas,01Âª CRS,2020-01-01 00:00:00,26700,01/01/2020,0
Hepatite C,Três Coroas,432170,3,4321709,Três Coroas,01Âª CRS,2021-01-01 00:00:00,26643,01/01/2021,"11,26"
Hepatite C,Três Coroas,432170,7,4321709,Três Coroas,01Âª CRS,2022-01-01 00:00:00,26643,01/01/2022,"26,27"
Hepatite C,Três Coroas,432170,1,4321709,Três Coroas,01Âª CRS,2023-01-01 00:00:00,26643,01/01/2023,"3,75"
Hepatite A,Três de Maio,432180,0,4321808,Três de Maio,14Âª CRS,2015-01-01 00:00:00,24614,01/01/2015,0
Hepatite A,Três de Maio,432180,0,4321808,Três de Maio,14Âª CRS,2016-01-01 00:00:00,24616,01/01/2016,0
Hepatite A,Três de Maio,432180,0,4321808,Três de Maio,14Âª CRS,2017-01-01 00:00:00,24855,01/01/2017,0
Hepatite A,Três de Maio,432180,0,4321808,Três de Maio,14Âª CRS,2018-01-01 00:00:00,25416,01/01/2018,0
Hepatite A,Três de Maio,432180,0,4321808,Três de Maio,14Âª CRS,2019-01-01 00:00:00,25860,01/01/2019,0
Hepatite A,Três de Maio,432180,0,4321808,Três de Maio,14Âª CRS,2020-01-01 00:00:00,26269,01/01/2020,0
Hepatite A,Três de Maio,432180,0,4321808,Três de Maio,14Âª CRS,2021-01-01 00:00:00,27040,01/01/2021,0
Hepatite A,Três de Maio,432180,0,4321808,Três de Maio,14Âª CRS,2022-01-01 00:00:00,27040,01/01/2022,0
Hepatite A,Três de Maio,432180,0,4321808,Três de Maio,14Âª CRS,2023-01-01 00:00:00,27040,01/01/2023,0
Hepatite B,Três de Maio,432180,8,4321808,Três de Maio,14Âª CRS,2015-01-01 00:00:00,24614,01/01/2015,"32,5"
Hepatite B,Três de Maio,432180,10,4321808,Três de Maio,14Âª CRS,2016-01-01 00:00:00,24616,01/01/2016,"40,62"
Hepatite B,Três de Maio,432180,11,4321808,Três de Maio,14Âª CRS,2017-01-01 00:00:00,24855,01/01/2017,"44,26"
Hepatite B,Três de Maio,432180,4,4321808,Três de Maio,14Âª CRS,2018-01-01 00:00:00,25416,01/01/2018,"15,74"
Hepatite B,Três de Maio,432180,4,4321808,Três de Maio,14Âª CRS,2019-01-01 00:00:00,25860,01/01/2019,"15,47"
Hepatite B,Três de Maio,432180,1,4321808,Três de Maio,14Âª CRS,2020-01-01 00:00:00,26269,01/01/2020,"3,81"
Hepatite B,Três de Maio,432180,2,4321808,Três de Maio,14Âª CRS,2021-01-01 00:00:00,27040,01/01/2021,"7,4"
Hepatite B,Três de Maio,432180,0,4321808,Três de Maio,14Âª CRS,2022-01-01 00:00:00,27040,01/01/2022,0
Hepatite B,Três de Maio,432180,4,4321808,Três de Maio,14Âª CRS,2023-01-01 00:00:00,27040,01/01/2023,"14,79"
Hepatite C,Três de Maio,432180,1,4321808,Três de Maio,14Âª CRS,2015-01-01 00:00:00,24614,01/01/2015,"4,06"
Hepatite C,Três de Maio,432180,1,4321808,Três de Maio,14Âª CRS,2016-01-01 00:00:00,24616,01/01/2016,"4,06"
Hepatite C,Três de Maio,432180,2,4321808,Três de Maio,14Âª CRS,2017-01-01 00:00:00,24855,01/01/2017,"8,05"
Hepatite C,Três de Maio,432180,3,4321808,Três de Maio,14Âª CRS,2018-01-01 00:00:00,25416,01/01/2018,"11,8"
Hepatite C,Três de Maio,432180,6,4321808,Três de Maio,14Âª CRS,2019-01-01 00:00:00,25860,01/01/2019,"23,2"
Hepatite C,Três de Maio,432180,3,4321808,Três de Maio,14Âª CRS,2020-01-01 00:00:00,26269,01/01/2020,"11,42"
Hepatite C,Três de Maio,432180,0,4321808,Três de Maio,14Âª CRS,2021-01-01 00:00:00,27040,01/01/2021,0
Hepatite C,Três de Maio,432180,1,4321808,Três de Maio,14Âª CRS,2022-01-01 00:00:00,27040,01/01/2022,"3,7"
Hepatite C,Três de Maio,432180,0,4321808,Três de Maio,14Âª CRS,2023-01-01 00:00:00,27040,01/01/2023,0
Hepatite A,Três Forquilhas,432183,0,4321832,Três Forquilhas,18Âª CRS,2015-01-01 00:00:00,2872,01/01/2015,0
Hepatite A,Três Forquilhas,432183,0,4321832,Três Forquilhas,18Âª CRS,2016-01-01 00:00:00,2855,01/01/2016,0
Hepatite A,Três Forquilhas,432183,0,4321832,Três Forquilhas,18Âª CRS,2017-01-01 00:00:00,2950,01/01/2017,0
Hepatite A,Três Forquilhas,432183,0,4321832,Três Forquilhas,18Âª CRS,2018-01-01 00:00:00,2951,01/01/2018,0
Hepatite A,Três Forquilhas,432183,0,4321832,Três Forquilhas,18Âª CRS,2019-01-01 00:00:00,2952,01/01/2019,0
Hepatite A,Três Forquilhas,432183,0,4321832,Três Forquilhas,18Âª CRS,2020-01-01 00:00:00,3014,01/01/2020,0
Hepatite A,Três Forquilhas,432183,0,4321832,Três Forquilhas,18Âª CRS,2021-01-01 00:00:00,3077,01/01/2021,0
Hepatite A,Três Forquilhas,432183,0,4321832,Três Forquilhas,18Âª CRS,2022-01-01 00:00:00,3077,01/01/2022,0
Hepatite A,Três Forquilhas,432183,0,4321832,Três Forquilhas,18Âª CRS,2023-01-01 00:00:00,3077,01/01/2023,0
Hepatite B,Três Forquilhas,432183,0,4321832,Três Forquilhas,18Âª CRS,2015-01-01 00:00:00,2872,01/01/2015,0
Hepatite B,Três Forquilhas,432183,1,4321832,Três Forquilhas,18Âª CRS,2016-01-01 00:00:00,2855,01/01/2016,"35,03"
Hepatite B,Três Forquilhas,432183,1,4321832,Três Forquilhas,18Âª CRS,2017-01-01 00:00:00,2950,01/01/2017,"33,9"
Hepatite B,Três Forquilhas,432183,0,4321832,Três Forquilhas,18Âª CRS,2018-01-01 00:00:00,2951,01/01/2018,0
Hepatite B,Três Forquilhas,432183,0,4321832,Três Forquilhas,18Âª CRS,2019-01-01 00:00:00,2952,01/01/2019,0
Hepatite B,Três Forquilhas,432183,0,4321832,Três Forquilhas,18Âª CRS,2020-01-01 00:00:00,3014,01/01/2020,0
Hepatite B,Três Forquilhas,432183,2,4321832,Três Forquilhas,18Âª CRS,2021-01-01 00:00:00,3077,01/01/2021,65
Hepatite B,Três Forquilhas,432183,0,4321832,Três Forquilhas,18Âª CRS,2022-01-01 00:00:00,3077,01/01/2022,0
Hepatite B,Três Forquilhas,432183,0,4321832,Três Forquilhas,18Âª CRS,2023-01-01 00:00:00,3077,01/01/2023,0
Hepatite C,Três Forquilhas,432183,0,4321832,Três Forquilhas,18Âª CRS,2015-01-01 00:00:00,2872,01/01/2015,0
Hepatite C,Três Forquilhas,432183,0,4321832,Três Forquilhas,18Âª CRS,2016-01-01 00:00:00,2855,01/01/2016,0
Hepatite C,Três Forquilhas,432183,1,4321832,Três Forquilhas,18Âª CRS,2017-01-01 00:00:00,2950,01/01/2017,"33,9"
Hepatite C,Três Forquilhas,432183,0,4321832,Três Forquilhas,18Âª CRS,2018-01-01 00:00:00,2951,01/01/2018,0
Hepatite C,Três Forquilhas,432183,0,4321832,Três Forquilhas,18Âª CRS,2019-01-01 00:00:00,2952,01/01/2019,0
Hepatite C,Três Forquilhas,432183,0,4321832,Três Forquilhas,18Âª CRS,2020-01-01 00:00:00,3014,01/01/2020,0
Hepatite C,Três Forquilhas,432183,0,4321832,Três Forquilhas,18Âª CRS,2021-01-01 00:00:00,3077,01/01/2021,0
Hepatite C,Três Forquilhas,432183,0,4321832,Três Forquilhas,18Âª CRS,2022-01-01 00:00:00,3077,01/01/2022,0
Hepatite C,Três Forquilhas,432183,0,4321832,Três Forquilhas,18Âª CRS,2023-01-01 00:00:00,3077,01/01/2023,0
Hepatite A,Três Palmeiras,432185,0,4321857,Três Palmeiras,15Âª CRS,2015-01-01 00:00:00,4737,01/01/2015,0
Hepatite A,Três Palmeiras,432185,0,4321857,Três Palmeiras,15Âª CRS,2016-01-01 00:00:00,4769,01/01/2016,0
Hepatite A,Três Palmeiras,432185,0,4321857,Três Palmeiras,15Âª CRS,2017-01-01 00:00:00,4702,01/01/2017,0
Hepatite A,Três Palmeiras,432185,0,4321857,Três Palmeiras,15Âª CRS,2018-01-01 00:00:00,4754,01/01/2018,0
Hepatite A,Três Palmeiras,432185,0,4321857,Três Palmeiras,15Âª CRS,2019-01-01 00:00:00,4800,01/01/2019,0
Hepatite A,Três Palmeiras,432185,0,4321857,Três Palmeiras,15Âª CRS,2020-01-01 00:00:00,4854,01/01/2020,0
Hepatite A,Três Palmeiras,432185,0,4321857,Três Palmeiras,15Âª CRS,2021-01-01 00:00:00,4971,01/01/2021,0
Hepatite A,Três Palmeiras,432185,0,4321857,Três Palmeiras,15Âª CRS,2022-01-01 00:00:00,4971,01/01/2022,0
Hepatite A,Três Palmeiras,432185,0,4321857,Três Palmeiras,15Âª CRS,2023-01-01 00:00:00,4971,01/01/2023,0
Hepatite B,Três Palmeiras,432185,2,4321857,Três Palmeiras,15Âª CRS,2015-01-01 00:00:00,4737,01/01/2015,"42,22"
Hepatite B,Três Palmeiras,432185,1,4321857,Três Palmeiras,15Âª CRS,2016-01-01 00:00:00,4769,01/01/2016,"20,97"
Hepatite B,Três Palmeiras,432185,2,4321857,Três Palmeiras,15Âª CRS,2017-01-01 00:00:00,4702,01/01/2017,"42,54"
Hepatite B,Três Palmeiras,432185,5,4321857,Três Palmeiras,15Âª CRS,2018-01-01 00:00:00,4754,01/01/2018,"105,17"
Hepatite B,Três Palmeiras,432185,0,4321857,Três Palmeiras,15Âª CRS,2019-01-01 00:00:00,4800,01/01/2019,0
Hepatite B,Três Palmeiras,432185,0,4321857,Três Palmeiras,15Âª CRS,2020-01-01 00:00:00,4854,01/01/2020,0
Hepatite B,Três Palmeiras,432185,0,4321857,Três Palmeiras,15Âª CRS,2021-01-01 00:00:00,4971,01/01/2021,0
Hepatite B,Três Palmeiras,432185,1,4321857,Três Palmeiras,15Âª CRS,2022-01-01 00:00:00,4971,01/01/2022,"20,12"
Hepatite B,Três Palmeiras,432185,1,4321857,Três Palmeiras,15Âª CRS,2023-01-01 00:00:00,4971,01/01/2023,"20,12"
Hepatite C,Três Palmeiras,432185,0,4321857,Três Palmeiras,15Âª CRS,2015-01-01 00:00:00,4737,01/01/2015,0
Hepatite C,Três Palmeiras,432185,2,4321857,Três Palmeiras,15Âª CRS,2016-01-01 00:00:00,4769,01/01/2016,"41,94"
Hepatite C,Três Palmeiras,432185,0,4321857,Três Palmeiras,15Âª CRS,2017-01-01 00:00:00,4702,01/01/2017,0
Hepatite C,Três Palmeiras,432185,1,4321857,Três Palmeiras,15Âª CRS,2018-01-01 00:00:00,4754,01/01/2018,"21,03"
Hepatite C,Três Palmeiras,432185,0,4321857,Três Palmeiras,15Âª CRS,2019-01-01 00:00:00,4800,01/01/2019,0
Hepatite C,Três Palmeiras,432185,0,4321857,Três Palmeiras,15Âª CRS,2020-01-01 00:00:00,4854,01/01/2020,0
Hepatite C,Três Palmeiras,432185,0,4321857,Três Palmeiras,15Âª CRS,2021-01-01 00:00:00,4971,01/01/2021,0
Hepatite C,Três Palmeiras,432185,0,4321857,Três Palmeiras,15Âª CRS,2022-01-01 00:00:00,4971,01/01/2022,0
Hepatite C,Três Palmeiras,432185,0,4321857,Três Palmeiras,15Âª CRS,2023-01-01 00:00:00,4971,01/01/2023,0
Hepatite A,Três Passos,432190,0,4321907,Três Passos,02Âª CRS,2015-01-01 00:00:00,25475,01/01/2015,0
Hepatite A,Três Passos,432190,0,4321907,Três Passos,02Âª CRS,2016-01-01 00:00:00,25400,01/01/2016,0
Hepatite A,Três Passos,432190,0,4321907,Três Passos,02Âª CRS,2017-01-01 00:00:00,25639,01/01/2017,0
Hepatite A,Três Passos,432190,0,4321907,Três Passos,02Âª CRS,2018-01-01 00:00:00,25962,01/01/2018,0
Hepatite A,Três Passos,432190,0,4321907,Três Passos,02Âª CRS,2019-01-01 00:00:00,26253,01/01/2019,0
Hepatite A,Três Passos,432190,0,4321907,Três Passos,02Âª CRS,2020-01-01 00:00:00,26643,01/01/2020,0
Hepatite A,Três Passos,432190,0,4321907,Três Passos,02Âª CRS,2021-01-01 00:00:00,27047,01/01/2021,0
Hepatite A,Três Passos,432190,0,4321907,Três Passos,02Âª CRS,2022-01-01 00:00:00,27047,01/01/2022,0
Hepatite A,Três Passos,432190,0,4321907,Três Passos,02Âª CRS,2023-01-01 00:00:00,27047,01/01/2023,0
Hepatite B,Três Passos,432190,3,4321907,Três Passos,02Âª CRS,2015-01-01 00:00:00,25475,01/01/2015,"11,78"
Hepatite B,Três Passos,432190,2,4321907,Três Passos,02Âª CRS,2016-01-01 00:00:00,25400,01/01/2016,"7,87"
Hepatite B,Três Passos,432190,1,4321907,Três Passos,02Âª CRS,2017-01-01 00:00:00,25639,01/01/2017,"3,9"
Hepatite B,Três Passos,432190,3,4321907,Três Passos,02Âª CRS,2018-01-01 00:00:00,25962,01/01/2018,"11,56"
Hepatite B,Três Passos,432190,5,4321907,Três Passos,02Âª CRS,2019-01-01 00:00:00,26253,01/01/2019,"19,05"
Hepatite B,Três Passos,432190,3,4321907,Três Passos,02Âª CRS,2020-01-01 00:00:00,26643,01/01/2020,"11,26"
Hepatite B,Três Passos,432190,2,4321907,Três Passos,02Âª CRS,2021-01-01 00:00:00,27047,01/01/2021,"7,39"
Hepatite B,Três Passos,432190,4,4321907,Três Passos,02Âª CRS,2022-01-01 00:00:00,27047,01/01/2022,"14,79"
Hepatite B,Três Passos,432190,4,4321907,Três Passos,02Âª CRS,2023-01-01 00:00:00,27047,01/01/2023,"14,79"
Hepatite C,Três Passos,432190,1,4321907,Três Passos,02Âª CRS,2015-01-01 00:00:00,25475,01/01/2015,"3,93"
Hepatite C,Três Passos,432190,1,4321907,Três Passos,02Âª CRS,2016-01-01 00:00:00,25400,01/01/2016,"3,94"
Hepatite C,Três Passos,432190,2,4321907,Três Passos,02Âª CRS,2017-01-01 00:00:00,25639,01/01/2017,"7,8"
Hepatite C,Três Passos,432190,2,4321907,Três Passos,02Âª CRS,2018-01-01 00:00:00,25962,01/01/2018,"7,7"
Hepatite C,Três Passos,432190,5,4321907,Três Passos,02Âª CRS,2019-01-01 00:00:00,26253,01/01/2019,"19,05"
Hepatite C,Três Passos,432190,6,4321907,Três Passos,02Âª CRS,2020-01-01 00:00:00,26643,01/01/2020,"22,52"
Hepatite C,Três Passos,432190,2,4321907,Três Passos,02Âª CRS,2021-01-01 00:00:00,27047,01/01/2021,"7,39"
Hepatite C,Três Passos,432190,0,4321907,Três Passos,02Âª CRS,2022-01-01 00:00:00,27047,01/01/2022,0
Hepatite C,Três Passos,432190,2,4321907,Três Passos,02Âª CRS,2023-01-01 00:00:00,27047,01/01/2023,"7,39"
Hepatite A,Trindade do Sul,432195,0,4321956,Trindade do Sul,15Âª CRS,2015-01-01 00:00:00,6016,01/01/2015,0
Hepatite A,Trindade do Sul,432195,0,4321956,Trindade do Sul,15Âª CRS,2016-01-01 00:00:00,6250,01/01/2016,0
Hepatite A,Trindade do Sul,432195,0,4321956,Trindade do Sul,15Âª CRS,2017-01-01 00:00:00,6087,01/01/2017,0
